race_id,track_index,track_bias_text,track_comment
202101020703,-10,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催最終週となったが、良馬場で速い時計の出る馬場。
202101020704,-1,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前2週よりもいくらか時計は出やすくなったが、時計の出方としては標準レベル。
202101020705,-10,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催最終週となったが、良馬場で速い時計の出る馬場。
202101020706,-1,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前2週よりもいくらか時計は出やすくなったが、時計の出方としては標準レベル。
202101020707,-1,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前2週よりもいくらか時計は出やすくなったが、時計の出方としては標準レベル。
202101020708,-10,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催最終週となったが、良馬場で速い時計の出る馬場。
202101020709,-1,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前2週よりもいくらか時計は出やすくなったが、時計の出方としては標準レベル。
202101020710,-10,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催最終週となったが、良馬場で速い時計の出る馬場。
202101020711,-10,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催最終週となったが、良馬場で速い時計の出る馬場。
202101020712,-10,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催最終週となったが、良馬場で速い時計の出る馬場。
202101020801,7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日夜にまとまった雨が降り、馬場コンディションは一変。時計は掛かっていた。
202101020802,7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日夜にまとまった雨が降り、馬場コンディションは一変。時計は掛かっていた。
202101020803,-10,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前夜の雨の影響が残り、土曜と比べて時計は出やすくなった。この開催のダートでは最も速い時計の出る馬場。
202101020804,5,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日夜にまとまった雨が降り、馬場コンディションは一変。時計は掛かっていた。
202101020805,-10,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前夜の雨の影響が残り、土曜と比べて時計は出やすくなった。この開催のダートでは最も速い時計の出る馬場。
202101020806,5,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日夜にまとまった雨が降り、馬場コンディションは一変。時計は掛かっていた。
202101020807,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前夜の雨の影響が残り、土曜と比べて時計は出やすくなった。この開催のダートでは最も速い時計の出る馬場。
202101020808,7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日夜にまとまった雨が降り、馬場コンディションは一変。時計は掛かっていた。
202101020809,-8,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前夜の雨の影響が残り、土曜と比べて時計は出やすくなった。この開催のダートでは最も速い時計の出る馬場。
202101020810,5,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日夜にまとまった雨が降り、馬場コンディションは一変。時計は掛かっていた。
202101020811,7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日夜にまとまった雨が降り、馬場コンディションは一変。時計は掛かっていた。
202101020812,7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日夜にまとまった雨が降り、馬場コンディションは一変。時計は掛かっていた。
202102010101,-12,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,昨年7月以来の開催で速い時計の出る馬場。
202102010102,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表ではあったが、やや速い時計の出るレベル。
202102010103,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表ではあったが、やや速い時計の出るレベル。
202102010104,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表ではあったが、やや速い時計の出るレベル。
202102010105,-12,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,昨年7月以来の開催で速い時計の出る馬場。
202102010106,-12,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,昨年7月以来の開催で速い時計の出る馬場。
202102010107,-12,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,昨年7月以来の開催で速い時計の出る馬場。
202102010108,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表ではあったが、やや速い時計の出るレベル。
202102010109,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表ではあったが、やや速い時計の出るレベル。
202102010110,-12,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,昨年7月以来の開催で速い時計の出る馬場。
202102010111,-12,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,昨年7月以来の開催で速い時計の出る馬場。
202102010112,-12,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,昨年7月以来の開催で速い時計の出る馬場。
202102010201,-12,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルで速い時計の出る馬場。
202102010202,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルでやや速い時計の出る馬場。
202102010203,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルでやや速い時計の出る馬場。
202102010204,-12,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルで速い時計の出る馬場。
202102010205,-12,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルで速い時計の出る馬場。
202102010206,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルでやや速い時計の出る馬場。
202102010207,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルでやや速い時計の出る馬場。
202102010208,-12,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルで速い時計の出る馬場。
202102010209,-12,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルで速い時計の出る馬場。
202102010210,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルでやや速い時計の出る馬場。
202102010211,-12,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルで速い時計の出る馬場。
202102010212,-12,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルで速い時計の出る馬場。
202102010301,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,昼から雨が降り続き、時計の掛かる馬場になっていった。
202102010302,-11,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前週よりも速い時計の出る馬場。昼から雨が降り続き、さらに速い時計の出る馬場になっていった。
202102010303,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,昼から雨が降り続き、時計の掛かる馬場になっていった。
202102010304,-11,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前週よりも速い時計の出る馬場。昼から雨が降り続き、さらに速い時計の出る馬場になっていった。
202102010305,-7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,昼から雨が降り続き、時計の掛かる馬場になっていった。
202102010306,-4,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,昼から雨が降り続き、時計の掛かる馬場になっていった。
202102010307,-12,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前週よりも速い時計の出る馬場。昼から雨が降り続き、さらに速い時計の出る馬場になっていった。
202102010308,-1,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,昼から雨が降り続き、時計の掛かる馬場になっていった。
202102010309,-14,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前週よりも速い時計の出る馬場。昼から雨が降り続き、さらに速い時計の出る馬場になっていった。
202102010310,3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,昼から雨が降り続き、時計の掛かる馬場になっていった。
202102010311,-16,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前週よりも速い時計の出る馬場。昼から雨が降り続き、さらに速い時計の出る馬場になっていった。
202102010312,6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,昼から雨が降り続き、時計の掛かる馬場になっていった。
202102010401,-21,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日の雨の影響が残って脚抜きが良く、かなり速い時計の出る馬場。
202102010402,2,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日の雨の影響が残って、やや時計の掛かる馬場。
202102010403,4,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日の雨の影響が残って、やや時計の掛かる馬場。
202102010404,-21,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日の雨の影響が残って脚抜きが良く、かなり速い時計の出る馬場。
202102010405,4,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日の雨の影響が残って、やや時計の掛かる馬場。
202102010406,-20,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日の雨の影響が残って脚抜きが良く、かなり速い時計の出る馬場。
202102010407,2,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日の雨の影響が残って、やや時計の掛かる馬場。
202102010408,-20,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日の雨の影響が残って脚抜きが良く、かなり速い時計の出る馬場。
202102010409,4,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日の雨の影響が残って、やや時計の掛かる馬場。
202102010410,-20,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日の雨の影響が残って脚抜きが良く、かなり速い時計の出る馬場。
202102010411,4,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日の雨の影響が残って、やや時計の掛かる馬場。
202102010412,2,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日の雨の影響が残って、やや時計の掛かる馬場。
202102010501,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,同じAコース使用での3週目で、終日、良馬場であっても高速馬場ではなかった。
202102010502,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表で乾いたコンディションではあったが、時計の出やすいレベル。
202102010503,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,同じAコース使用での3週目で、終日、良馬場であっても高速馬場ではなかった。
202102010504,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表で乾いたコンディションではあったが、時計の出やすいレベル。
202102010505,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表で乾いたコンディションではあったが、時計の出やすいレベル。
202102010506,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,同じAコース使用での3週目で、終日、良馬場であっても高速馬場ではなかった。
202102010507,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表で乾いたコンディションではあったが、時計の出やすいレベル。
202102010508,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,同じAコース使用での3週目で、終日、良馬場であっても高速馬場ではなかった。
202102010509,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,同じAコース使用での3週目で、終日、良馬場であっても高速馬場ではなかった。
202102010510,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表で乾いたコンディションではあったが、時計の出やすいレベル。
202102010511,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,同じAコース使用での3週目で、終日、良馬場であっても高速馬場ではなかった。
202102010512,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,同じAコース使用での3週目で、終日、良馬場であっても高速馬場ではなかった。
202102010601,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルで、いくらか速い時計の出る馬場。
202102010602,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表ではあったが、前日と同じく速い時計の出るレベル。
202102010603,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表ではあったが、前日と同じく速い時計の出るレベル。
202102010604,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表ではあったが、前日と同じく速い時計の出るレベル。
202102010605,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルで、いくらか速い時計の出る馬場。
202102010606,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルで、いくらか速い時計の出る馬場。
202102010607,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表ではあったが、前日と同じく速い時計の出るレベル。
202102010608,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルで、いくらか速い時計の出る馬場。
202102010609,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルで、いくらか速い時計の出る馬場。
202102010610,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表ではあったが、前日と同じく速い時計の出るレベル。
202102010611,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルで、いくらか速い時計の出る馬場。
202102010612,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルで、いくらか速い時計の出る馬場。
202102010701,-7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,中間、雨は降らず、乾いた馬場。前週よりも速い時計が出るレベル。
202102010702,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,中間、雨は降らず、乾いた馬場。前週よりも速い時計が出るレベル。
202102010703,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,馬場自体は乾いたコンディションではあるが、速い時計が出るレベル。
202102010704,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,中間、雨は降らず、乾いた馬場。前週よりも速い時計が出るレベル。
202102010705,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,馬場自体は乾いたコンディションではあるが、速い時計が出るレベル。
202102010706,-7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,中間、雨は降らず、乾いた馬場。前週よりも速い時計が出るレベル。
202102010707,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,中間、雨は降らず、乾いた馬場。前週よりも速い時計が出るレベル。
202102010708,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,馬場自体は乾いたコンディションではあるが、速い時計が出るレベル。
202102010709,-7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,中間、雨は降らず、乾いた馬場。前週よりも速い時計が出るレベル。
202102010710,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,馬場自体は乾いたコンディションではあるが、速い時計が出るレベル。
202102010711,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,中間、雨は降らず、乾いた馬場。前週よりも速い時計が出るレベル。
202102010712,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,馬場自体は乾いたコンディションではあるが、速い時計が出るレベル。
202102010801,-8,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベル。やや速い時計の出る馬場。
202102010802,-8,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同様に乾いたコンディションではあるが、速い時計の出るレベル。
202102010803,-8,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同様に乾いたコンディションではあるが、速い時計の出るレベル。
202102010804,-7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベル。やや速い時計の出る馬場。
202102010805,-7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベル。やや速い時計の出る馬場。
202102010806,-8,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同様に乾いたコンディションではあるが、速い時計の出るレベル。
202102010807,-7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベル。やや速い時計の出る馬場。
202102010808,-8,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同様に乾いたコンディションではあるが、速い時計の出るレベル。
202102010809,-7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベル。やや速い時計の出る馬場。
202102010810,-8,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベル。やや速い時計の出る馬場。
202102010811,-8,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同様に乾いたコンディションではあるが、速い時計の出るレベル。
202102010812,-8,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベル。やや速い時計の出る馬場。
202102010901,-8,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催5週目となったが、この日からBコースに替わったことで時計は掛かっていない。
202102010902,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,乾いたコンディションであることを踏まえれば、時計の出やすいレベル。ただ、前週と比較すれば、時計は掛かっていた。
202102010903,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,乾いたコンディションであることを踏まえれば、時計の出やすいレベル。ただ、前週と比較すれば、時計は掛かっていた。
202102010904,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,乾いたコンディションであることを踏まえれば、時計の出やすいレベル。ただ、前週と比較すれば、時計は掛かっていた。
202102010905,-8,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催5週目となったが、この日からBコースに替わったことで時計は掛かっていない。
202102010906,-8,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催5週目となったが、この日からBコースに替わったことで時計は掛かっていない。
202102010907,-8,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催5週目となったが、この日からBコースに替わったことで時計は掛かっていない。
202102010908,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,乾いたコンディションであることを踏まえれば、時計の出やすいレベル。ただ、前週と比較すれば、時計は掛かっていた。
202102010909,-8,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催5週目となったが、この日からBコースに替わったことで時計は掛かっていない。
202102010910,-8,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催5週目となったが、この日からBコースに替わったことで時計は掛かっていない。
202102010911,-8,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催5週目となったが、この日からBコースに替わったことで時計は掛かっていない。
202102010912,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,乾いたコンディションであることを踏まえれば、時計の出やすいレベル。ただ、前週と比較すれば、時計は掛かっていた。
202102011001,-5,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルだったが、終盤の雨で12R時はそれまでと比べ、時計が出やすくなった。
202102011002,-5,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルだったが、終盤の雨で12R時はそれまでと比べ、時計が出やすくなった。
202102011003,-7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,雨の影響で前日と比べれば時計の掛かる馬場。終盤、再び雨が降って11R時はそれまでと比べ、時計が掛かっていた。
202102011004,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルだったが、終盤の雨で12R時はそれまでと比べ、時計が出やすくなった。
202102011005,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,雨の影響で前日と比べれば時計の掛かる馬場。終盤、再び雨が降って11R時はそれまでと比べ、時計が掛かっていた。
202102011006,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,雨の影響で前日と比べれば時計の掛かる馬場。終盤、再び雨が降って11R時はそれまでと比べ、時計が掛かっていた。
202102011007,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,雨の影響で前日と比べれば時計の掛かる馬場。終盤、再び雨が降って11R時はそれまでと比べ、時計が掛かっていた。
202102011008,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルだったが、終盤の雨で12R時はそれまでと比べ、時計が出やすくなった。
202102011009,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,雨の影響で前日と比べれば時計の掛かる馬場。終盤、再び雨が降って11R時はそれまでと比べ、時計が掛かっていた。
202102011010,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,雨の影響で前日と比べれば時計の掛かる馬場。終盤、再び雨が降って11R時はそれまでと比べ、時計が掛かっていた。
202102011011,0,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,雨の影響で前日と比べれば時計の掛かる馬場。終盤、再び雨が降って11R時はそれまでと比べ、時計が掛かっていた。
202102011012,-9,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,前日と同レベルだったが、終盤の雨で12R時はそれまでと比べ、時計が出やすくなった。
202102011101,-7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,6週の開催の最終週となったが、前週と大きくは変わらず、やや速い時計の出るレベル。ただ、終盤は風の影響で若干、時計が掛かっていった。
202102011102,-7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,ここ数週の良馬場時と同レベル。乾いているが速い時計の出る馬場。
202102011103,-7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,6週の開催の最終週となったが、前週と大きくは変わらず、やや速い時計の出るレベル。ただ、終盤は風の影響で若干、時計が掛かっていった。
202102011104,-7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,ここ数週の良馬場時と同レベル。乾いているが速い時計の出る馬場。
202102011105,-7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,6週の開催の最終週となったが、前週と大きくは変わらず、やや速い時計の出るレベル。ただ、終盤は風の影響で若干、時計が掛かっていった。
202102011106,-7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,6週の開催の最終週となったが、前週と大きくは変わらず、やや速い時計の出るレベル。ただ、終盤は風の影響で若干、時計が掛かっていった。
202102011107,-7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,ここ数週の良馬場時と同レベル。乾いているが速い時計の出る馬場。
202102011108,-7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,ここ数週の良馬場時と同レベル。乾いているが速い時計の出る馬場。
202102011109,-5,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,6週の開催の最終週となったが、前週と大きくは変わらず、やや速い時計の出るレベル。ただ、終盤は風の影響で若干、時計が掛かっていった。
202102011110,-7,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,ここ数週の良馬場時と同レベル。乾いているが速い時計の出る馬場。
202102011111,-4,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,6週の開催の最終週となったが、前週と大きくは変わらず、やや速い時計の出るレベル。ただ、終盤は風の影響で若干、時計が掛かっていった。
202102011112,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,6週の開催の最終週となったが、前週と大きくは変わらず、やや速い時計の出るレベル。ただ、終盤は風の影響で若干、時計が掛かっていった。
202102011201,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,風の影響を受け、前日と比較すると時計は掛かっていた。
202102011202,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催最終日のうえ、風の影響も受けて、中距離は前日よりも時計が掛かっていた。
202102011203,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,風の影響を受け、前日と比較すると時計は掛かっていた。
202102011204,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催最終日のうえ、風の影響も受けて、中距離は前日よりも時計が掛かっていた。
202102011205,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催最終日のうえ、風の影響も受けて、中距離は前日よりも時計が掛かっていた。
202102011206,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催最終日のうえ、風の影響も受けて、中距離は前日よりも時計が掛かっていた。
202102011207,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,風の影響を受け、前日と比較すると時計は掛かっていた。
202102011208,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催最終日のうえ、風の影響も受けて、中距離は前日よりも時計が掛かっていた。
202102011209,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催最終日のうえ、風の影響も受けて、中距離は前日よりも時計が掛かっていた。
202102011210,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催最終日のうえ、風の影響も受けて、中距離は前日よりも時計が掛かっていた。
202102011211,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,風の影響を受け、前日と比較すると時計は掛かっていた。
202102011212,-6,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,開催最終日のうえ、風の影響も受けて、中距離は前日よりも時計が掛かっていた。
202103010101,,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表での開催初日で速い時計の出るレベル。ただ、雨の影響が残っており、超のつくような高速決着ではなかった。
202103010102,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,終日、稍重発表で雨の影響が残ってはいたが、脚抜きが良いというほどのレベルではなかった。
202103010103,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,終日、稍重発表で雨の影響が残ってはいたが、脚抜きが良いというほどのレベルではなかった。
202103010104,,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表での開催初日で速い時計の出るレベル。ただ、雨の影響が残っており、超のつくような高速決着ではなかった。
202103010105,-10,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表での開催初日で速い時計の出るレベル。ただ、雨の影響が残っており、超のつくような高速決着ではなかった。
202103010106,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,終日、稍重発表で雨の影響が残ってはいたが、脚抜きが良いというほどのレベルではなかった。
202103010107,-10,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表での開催初日で速い時計の出るレベル。ただ、雨の影響が残っており、超のつくような高速決着ではなかった。
202103010108,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,終日、稍重発表で雨の影響が残ってはいたが、脚抜きが良いというほどのレベルではなかった。
202103010109,-10,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表での開催初日で速い時計の出るレベル。ただ、雨の影響が残っており、超のつくような高速決着ではなかった。
202103010110,-10,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表での開催初日で速い時計の出るレベル。ただ、雨の影響が残っており、超のつくような高速決着ではなかった。
202103010111,-10,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,良馬場発表での開催初日で速い時計の出るレベル。ただ、雨の影響が残っており、超のつくような高速決着ではなかった。
202103010112,-3,2025年以降のレースが対象となります。※障害レースを除く中央競馬のみが対象となります,終日、稍重発表で雨の影響が残ってはいたが、脚抜きが良いというほどのレベルではなかった。
